id,predicted_pages
3908,"['弗朗西斯科·佛朗哥', '傑斯·佛朗哥', '伊塔馬爾·佛朗哥', '若昂·費雷拉·佛朗哥·平託·卡斯特洛布蘭科', '佛朗哥·裏卡爾迪', '韋羅妮卡·佛朗哥', '佛朗哥·斯奎拉里', '西班牙', '共和國_(俄羅斯)', '內戰']"
5183,"['馬丁·路德·金', '馬丁·路德·金恩遇刺案', '馬丁·路德·金紀念日', '馬丁·路德', '4月4日', '馬丁·路德·金恩遇刺案', '孟菲斯_(田納西州)', '孟菲斯·迪比', '人']"
4344,"['東歐', '1933年']"
7383,"['臺灣總督府民政部', '臺灣總督府', '總督府', '臺灣', '民政部']"
358,"['中國人民解放軍武漢軍區', '中國人民解放軍', '臺北市', '高雄市']"
4183,"['遼朝', '晉_(五代十國)', '後晉', '中原', '五行', '行', '火', '紅色']"
7104,"['旅行證件', '護照', '人', '安全', '政府']"
2449,"['三角函數', '三角學', '邊_(幾何)', '三角']"
8174,"['中國社會科學院', '胡喬木', '喬木_(消歧義)']"
5955,"['配子', '個體']"
6189,"['平面', '距離', '常數', '軌跡', '圓']"
8988,"['陳韻文', '編劇', '香港']"
7386,"['徐翔_(投資家)', '寧波人', '人', '證券市場', '公安機關', '公安']"
2112,"['宋高宗', '宋朝', '北宋', '宋神宗', '皇帝', '兒子', '南宋']"
3874,"['蘇格蘭', '首府', '愛丁堡', '1583年', '研究型大學', '大學', '愛丁堡大學', '英語世界', '英語', '世界']"
6595,"['羅馬神話', '古羅馬', '羅馬', '神話', '宇宙', '天神']"
8619,"['練馬師', '簡炳墀', '香港', '現在', '松柏塱', '圍村']"
7571,"['化石森林', '黑色電影', '電影', '先驅']"
1856,"['女性', '不孕']"
3438,"['木衛三十九', '木星', '木衛三', '衛', '黃道', '軌道', '軌道傾角', '赤道', '角']"
7054,['康沃爾冰川']
7449,"['象山公園_(臺北市)', '象山', '地形', '公園']"
8768,"['轅門', '馬車', '地址']"
242,"['流行病學', '疾病', '機體']"
1569,"['工業設計', '人體', '特徵']"
6522,"['和子說', '基督教神學', '神學', '聖靈', '聖父', '聖子']"
6124,"['西亞', '中東', '名詞', '歐洲', '世界', '感覺', '教科書']"
1926,"['天鵝湖', '芭蕾舞', '莫斯科大劇院', '莫斯科']"
4723,"['張五常', '五常', '經濟學家', '中國大陸', '中國', '推出_(範疇論)', '大災難', '批評']"
1758,"['山斑鳩', '學名', '意', '東方']"
1701,"['釣魚臺列嶼', '釣魚臺']"
8735,"['玻利維亞', '漢科科柳山', '喜馬拉雅山脈', '山脈']"
2226,"['司馬懿', '孫', '東晉']"
2720,"['人性_(異世奇人)', '美', '儒家', '傳統', '家庭', '電視劇']"
8073,"['F._R._大衛', '主唱', 'Faye_Disc', '飛_(消歧義)', '詹雯婷', '吉他手', '吉他', '阿沁', '鍵盤手', '陳建寧']"
5581,"['張學良', '軟禁', '蔣經國', '李登輝', '美國']"
545,['答案']
7311,"['玉山', '南投縣', '酒', '茶']"
8415,"['新北市', '法務部矯正署', '立法機關', '法務部矯正署臺北少年觀護所', '土城區', '臺北']"
2630,"['環境監測', '污染', '監測', '環境影響評價', '污染物', '污染源監測']"
2168,"['抄襲', '權利客體', '權利']"
6246,"['北平_(五代十國)', '五代十國', '十國', '晉_(五代十國)', '政權', '唐明宗', '後唐', '北平王', '王', '晉王']"
3220,"['齊豫', '齊秦', '陌生人', '兩人_(aiko單曲)', '人', '歌手·當打之年', '歌手·當打之年']"
1407,"['總統', '貝尼託·胡亞雷斯', '亞伯拉罕·林肯', '羅伯特·託德·林肯']"
8885,"['臺南市立安平水產專修學校', '臺南市', '日治時期', '學校']"
2054,"['護照', '國內']"
3067,"['馬爾代夫', '斯里蘭卡', '印度', '西南', '南', '亞洲', '地區']"
6560,"['燕國', '趙國', '滅亡', '戰國時期', '王翦', '秦國']"
2205,"['太陽風', '風_(太陽探測器)', '粒子', '地球', '時', '千瓦·時', '極光']"
7530,"['新北市區公車790路線', '新北市', '公車', '金山']"
2402,"['信天翁科', '鳥', '南冰洋', '太平洋', '洋', '牠', '翼展', '世界', '飛行']"
5116,"['賀龍體育文化中心', '文化中心', '賀龍', '海']"
483,"['喜劇中心', '伍迪·艾倫', '伍迪·艾倫獲獎與提名列表', '艾倫']"
7485,"['祕魯', '城市', '胡利亞卡', '數']"
3559,"['昌意', '嫘祖', '黃帝', '兒子']"
4139,"['月食', '月球', '食_(天文現象)', '區域', '陽光_(品牌)']"
6527,"['飛行員', '民用航空', '航空', '國']"
6183,"['東晉', '南北朝_(消歧義)', '南北朝時代_(日本)', '宋武帝']"
8865,"['碳氟化合物', '氟化合物', '化學鍵', '化學']"
8085,"['川端町', '臺灣日治時期', '臺灣', '日治時期', '臺北市', '臺北']"
4490,"['爬行動物', '動物', '生殖系統']"
6015,"['亦舒', '朝花夕拾_(小說)', '香港', '作家', '小說', '1987年', '名', '影集', '夏文汐', '方中信']"
415,"['微軟認證', '集成開發環境', '程序員', '人月神話', '中藥', '唐鳳', '臺北市立松山高級商業家事職業學校', '李宗仁回憶錄', '對百度的爭議', '輔英科技大學']"
3540,"['光學顯微鏡', '顯微鏡', '視野', '功能', '樣品']"
7169,"['臺中市', '臺中_(大字)']"
7874,"['鐵路局', '新槐站', '站']"
2120,"['鳩鴿科', '雄性', '力量']"
2524,"['礦物', '溫度', '化學性質', '物理性質']"
8500,"['國立臺灣大學應用力學研究所', '國立臺灣大學', '力學', '研究所', '1984年', '研究生', '理論', '美國國家工程院', '院士', '中央研究院院士']"
4865,"['即墨區', '油畫', '田橫', '區', '四十九日·祭', '祭海節', '節']"
2330,"['硫', '糖類', '糖_(消歧義)', '肥料']"
650,"['資本主義政治經濟學', '資本主義', '政治經濟學', '亞當·斯密', '亞當·斯密問題', '亞當·密茨凱維奇', '亞當·史密斯_(1992年出生足球運動員)', '國富論', '代表作', '自由']"
2609,"['阿斯泰·妮爾森', '丹·卡斯泰拉內塔', '好萊塢', '丹麥', '影片', '深淵_(黑澤明)']"
7797,"['臺南市', '北區_(臺南市)', '臺南市美術館', '臺灣', '法人', '行政法人_(中華民國)', '美術館']"
3788,"['複合材料', '纖維', '材料', '玻璃纖維', '樹脂']"
6705,"['臺北市立大學', '臺北', '大學']"
3400,"['湯姆·克魯斯', '湯姆·班克斯', '湯姆·漢克斯', '財產']"
2538,"['彼得·傑克遜', '魔戒', '導演', '彼得·傑克遜', '亨利·傑克遜', '安德魯·傑克遜', '拉克斯·彼得', '丁丁歷險記_(電影)', '丁丁_(丁丁歷險記)', '漫畫']"
5465,"['北冰洋', '海水', '大西洋', '冰山', '航運', '冰']"
5353,"['硫酸', '比例']"
1725,"['英國', '大學']"
8026,"['粗糙擬迷孔菌', '蕈類']"
323,"['北京理工大學', '北京理工足球俱樂部', '北京理工大學附屬中學', '北京理工大學良鄉校區', '北京理工大學珠海學院', '南京理工大學', '華北理工大學', '重慶理工大學', '深圳北理莫斯科大學', '江西理工大學']"
7925,"['貝雷特', '貝塔·雷·比爾', '愛']"
4831,"['潮州市', '市轄區_(中華人民共和國)', '市', '區_(中華民國)', '州', '縣_(中華民國)', '動漫']"
7699,"['國立臺灣大學昆蟲標本館', '國立臺灣大學', '標本', '昆蟲']"
1825,"['波爾布特', '東突厥', '東', '突厥', '政治人物', '沙洛特·蔡', '化名']"
3203,"['麻原彰晃', '真理國', '日本人', '真理']"
5916,"['能量', '能量轉換', '電動機', '發動機', '差異_(哲學)']"
3490,"['九江市_(縣級)', '九江_(消歧義)', '江西省', '市', '地級市', '省']"
92,"['樂山大佛', '大佛', '唐朝']"
2290,['形上學']
744,"['議會', '行政機關', '民主', '國家']"
626,"['三立國際臺', '國際臺', '三立電視']"
5778,"['卡爾·馬克思', '馬克思·多爾穆瓦站', '格魯喬·馬克思', '馬克思主義', '海因裏希·馬克思', '資本論', '馬克思主義政治經濟學', '政治經濟學', '概念']"
2085,"['流產', '染色體']"
476,"['梁朝偉', '樂團', '主唱']"
1412,"['蔡元培', '元培', '廣告', '自由', '價值']"
3483,"['通用機槍', '機槍', '輕機槍', '自動步槍', '步槍', '班_(軍事)']"
4318,"['彗星', '大小', '天文單位']"
2204,"['太陽風', '風_(太陽探測器)', '粒子', '赤道', '地球', '極光']"
8067,"['鰓棘杜父魚', '魚', '日本', '海', '深度']"
8643,"['土衛一', '太陽系', '質量', '平衡', '物質', '壓力_(醫學)', '天體']"
4379,"['亞洲', '人口', '京畿道', '京畿']"
3946,"['卡西尼', '喬瓦尼·多梅尼科·卡西尼', '亨利·卡西尼', '讓多米尼克·卡西尼', '塞薩爾弗朗索瓦·卡西尼·德·蒂裏', '雅克·卡西尼', '喬瓦尼·多梅尼科·卡西尼', '巴黎天文臺', '天文臺']"
4595,"['軟件測試', '過程', '軟件', '測試', '產品']"
3545,"['奧林匹克運動會', '皮埃爾·德·顧拜旦', '皮埃爾·貝雷戈瓦', '皮埃爾·莫魯瓦', '皮埃爾·蒂拉爾', '主席', '名譽主席', '奧林匹克五環', '五環']"
8788,"['福山城_(備後國)', '備後國', '廣島', '廣島縣', '戰爭', '攻擊']"
6570,"['侯孝賢', '二二八事件', '事件', '動作片', '威尼斯', '金獅獎']"
4955,"['蘋果酒', '世界', '葡萄酒', '品牌', '酒']"
14301,"['崔維斯·米勒', '馬克思·米勒', '埃茲拉·米勒', '卡爾·米勒', '美國', '美國職業棒球大聯盟', '職業棒球', '棒球', '聯盟', '投手']"
2469,"['氣象衛星', '人造衛星', '衛星', '地球', '天氣']"
7137,"['虎尾寮_(臺南市)', '臺南市東區復興國民小學', '東區_(臺南市)', '臺南市_(州轄市)', '臺灣']"
13711,"['郭杲', '宋朝', '政治人物', '光宗', '宋寧宗']"
6625,"['英國皇家郵輪', '泰坦尼克號_(消歧義)', '郵輪', '英國', '1912年', '紐約']"
12058,"['中日', '戰爭', '1937年臺灣', '1937年', '臺灣']"
10981,"['王莽', '新朝', '朝', '更始帝', '更始_(漢朝)', '帝', '綠林軍', '中國歷史', '中國', '歷史']"
10965,"['阿登多夫', '2018年']"
3550,"['流產', '胎兒', '死亡']"
5578,"['張學良', '軟禁', '國民政府', '蔣經國', '李登輝', '美國']"
6723,"['路徑積分', '積分', '量子化', '量子', '先驅', '角色', '量子力學', '力學', '數學', '人物']"
514,"['歐內斯特·勞倫斯', '鐒', '歐內斯特·勞倫斯']"
5350,"['立夏', '節氣', '5月5日', '5月']"
883,"['佛教', '世界', '人']"
9898,"['陸毅', '演員', '中國', '2006年', '年', '陳坤', '劉燁_(演員)', '黃曉明', '鄧超']"
10467,"['尼古拉·齊奧塞斯庫', '齊奧塞斯庫_(消歧義)', '埃列娜·齊奧塞斯庫', '尼古拉·齊奧塞斯庫的個人崇拜', '尼庫·齊奧塞斯庫', '瓦倫丁·齊奧塞斯庫', '尼古拉·薩科齊', '1933年', '羅馬尼亞']"
8087,"['狻猊', '龍生九子', '獅', '龍', '子', '中國', '文獻', '生物']"
9388,"['維諾格拉季夫卡_(韋謝利諾韋區)', '烏克蘭']"
6471,"['披頭四樂隊', '單曲', '英國']"
7453,"['象山公園', '象山', '臺灣', '公園']"
14134,"['臺灣', '民俗學', '民俗', '臺灣民間文學集', '民間文學', '後世']"
5656,"['傳', '爻', '周文王', '陰陽', '卦', '始祖']"
13355,"['種植業', '園林']"
366,"['中國人民解放軍武漢軍區', '中國人民解放軍', '湖北省', '軍事', '河南省']"
7064,"['小行星9027', '行星', '太陽', '絕對星等', '星等', '絕對']"
4824,"['奧斯華·波爾克', '詹姆斯·諾克斯·波爾克', '總統', '衆議院議長_(日本)', '議長', '衆議院_(日本)', '田納西州', '州長_(美國)', '民主黨_(香港)']"
11608,"['首都', '達卡', '城市', '恆河', '恆河三角洲', '三角洲', '布里甘加河', '北岸', '東巴基斯坦', '東']"
4879,"['爬行動物', '熱量', '恆溫動物', '動物']"
7149,"['葉國華_(香港政治人物)', '主席', '全國人民代表大會代表', '全國人民代表大會', '國', '人民代表大會']"
307,"['北京理工大學', '北京理工足球俱樂部', '北京理工大學附屬中學', '北京理工大學良鄉校區', '北京理工大學珠海學院', '南京理工大學', '華北理工大學', '重慶理工大學', '深圳北理莫斯科大學', '江西理工大學']"
4150,"['木衛四', '衛', '地表', '處_(佛教)', '液體']"
3707,"['氣體', '物體', '武器', '目標', '槍械']"
6918,"['變色龍', '綠色', '冠蕉鵑', '蕉鵑', '鳥']"
2387,"['北平_(消歧義)', '歧義', '晉', '東方', '京東方']"
9690,"['臺灣', '日本時代', '日本', '時代', '小學校_(臺灣)', '小學', '學校', '臺北市_(州轄市)', '臺北', '樺山町']"
11566,"['米利亞納_(阿爾及利亞)', '米利亞納區', '阿爾及利亞', '區_(敘利亞)', '娜德·米利亞', '首府']"
3164,"['鳳凰衛視', '香港', '企業']"
8825,"['紅寶石', '寶石', '亞洲', '工業']"
4144,"['卡拉卡爾帕克斯坦共和國', '斯坦', '花剌子模', '中亞', '人']"
12469,"['臺南市歷史', '臺南市_(省轄市)', '歷史', '稻', '左鎮人', '文化', '西拉雅族']"
10519,"['新興宗教', '宗教', '全球', '非洲', '亞洲']"
9497,"['黑斑獅子魚', '獅子魚', '海水', '處_(佛教)']"
7293,['魏雅欣']
4360,"['蝦夷', '軍官', '軍官·情人', '德川家康']"
1396,"['加拿大', '艾根訴加拿大案', '奧林·艾根', '曼弗雷德·艾根', '案', '同性戀', '判決']"
321,['體育館']
2837,"['公海艦隊自沉事件', '公海艦隊', '斯卡帕灣', '事件']"
2325,"['鯡形目', '目', '學名', '輻鰭魚', '輻鰭魚綱', '脊索動物', '魚', '綱']"
13968,"['張聞天', '中國共產黨中央委員會總書記', '中國共產黨中央委員會', '中國共產黨', '中央委員會', '總書記']"
11693,"['華沙甕城', '華沙', '波蘭', '首都']"
2038,"['土衛十一', '土衛十', '土星']"
9299,"['伊利諾伊州', '龐圖蘇克_(伊利諾伊州)', '2010年', '年', '數據', '人口', '人']"
3026,"['大同_(思想)', '詞', '大同書', '康有爲', '中國', '近代', '思想家', '1901年', '年']"
8658,"['美國', '國民', '英語']"
13572,"['成龍', '香港', '小學', '性格', '父親', '一年級', '一年級·畢業季', '一年級·大學季']"
12062,"['1937年', '1937年臺灣', '臺灣', '中日', '空戰']"
4271,['華南師範大學']
11802,"['劉文正', '霍正奇', '1986年', '年', '臺灣', '伊能靜', '方文琳', '舞者', '盛·舞者']"
10413,"['堀江', '堀江町_(臺北市)', '臺灣日治時期', '臺灣', '臺北市']"
6375,"['香港', '社會主義', '梁國雄', '綽號', '長毛', '中國共產黨', '陳獨秀', '行', '心', '氣']"
4973,"['荷馬史詩', '荷馬', '史詩', '民俗學', '民俗', '研究', '東西_(作家)']"
2159,"['內蒙古自治區', '中國', '傳統', '東北', '東蒙', '盟_(行政區劃)', '人口', '數', '區']"
12787,"['姚期智', '圖靈獎', '艾倫·圖靈', '現在', '研究院']"
9021,"['貴州省', '地級市', '六盤水市', '中國', '礦產資源']"
14135,"['李獻璋', '桃園', '臺灣民間文學集', '臺灣', '民間文學', '後世']"
7287,"['張學友', '1990年', '笑', '江湖', '金鐘獎', '電影']"
1775,"['魏瑪共和國', '魏瑪', '英國', '霍亨索倫王朝', '共和制', '制度']"
8708,['國立臺灣民主紀念館']
6190,"['平面', '比例', '常數', '軌跡', '圓']"
11133,"['臺南忠靈塔', '臺南市歷史', '臺南市', '歷史建築', '塔', '骨灰', '忠靈塔']"
13333,"['2019年', '臺灣藝術', '藝術', '傳播學', '學院_(大學)', '產業', '研究所', '碩士', '影視', '博士']"
9462,"['蔡元培', '歐洲', '元培', '教育', '制度', '中國', '專制', '時代', '民主']"
12067,"['臺灣窗弄蝶', '臺灣', '窗', '仁愛鄉', '南投縣']"
13657,"['滿庭芳', '調', '字']"
3714,"['蜘蛛俠百戰曱甴精', '菲律賓', '電影', '蜘蛛俠_(2018年遊戲)', '精', '主角_(小說)', '蟑螂', '蜘蛛']"
1040,"['莫拉爾吉·德賽', '路易·德賽', '1977年', '印度總理', '印度', '總理']"
4010,"['物種', '扁盤動物門', '動物', '黏絲盤蟲', '動物分類表', '門_(生物)']"
10094,"['關山臺灣海棗自然保護區', '海端鄉', '臺東縣', '中華民國', '1981年']"
11073,"['狄仁傑', '大理寺', '隋朝', '臣', '唐朝', '武周', '宰相']"
11339,['RCA']
2580,"['劉思惠', '少女蝶', '女子音樂組合', '音樂組合', '鄭希怡', '香港', '歌手', '歌手·當打之年']"
11031,"['日本', '關口可奈味', 'Production_baobab', 'Production_I.G', 'Production_Ace', 'I_NEVER_DIE', 'I_trust', '派對咖孔明', '作畫監督', '監督']"
12173,"['南京市', '吳汝俊', '1989年', '1989', '年', '日本人', '日本', '人', '總理', '鳩山由紀夫']"
5149,"['古羅馬', '羅馬', '十二銅表法', '前451年', '銅', '法', '平民', '法律', '騎士', '元老院_(日本)']"
8297,"['分鐘', '字', '複數']"
3934,"['印度人民黨', '人民黨', '1998年']"
738,"['議會', '立法機關', '民主', '國家']"
13911,"['音色', '音', '聲音', '響度', '評論家']"
14194,"['馬神廟', '北京市', '阜成路', '海淀區', '段', '地名', '袁崇煥', '祖大壽', '戰馬']"
11492,"['機構', '研究所', '教育']"
3669,['琉球']
8064,"['伊斯蘭曆', 'AD', 'AD_MARE']"
12186,"['臺灣窗弄蝶', '臺灣', '窗', '標本', '南投縣']"
10604,"['龔樹森', '1948年', '國立中央大學', '中央大學', '中央大學·明星大學站']"
2563,"['氧化鈣', '氧化', '碳', '鈣', '碳化鈣', '乙炔', '水']"
10006,"['赫爾辛基大學', '赫爾辛基', '芬蘭', '天文學家', '小行星', '行星']"
14173,"['奈及利亞', '天主教奧基奎教區', '1981年', '年', '奧韋裏', '教區']"
8251,"['麗臺科技', '創新', '品質', '信念', '宇宙']"
